experiment_id,variant_id,question,track,source,case,case_label,solver_status,termination_condition,case_outcome,best_incumbent,best_bound,gap,elapsed_seconds,lp_relaxation_objective,timeline_mode,reconf_hours,delay_windows,fixed_total_mwh,mobile_total_mwh,c_reconf_yuan_per_mwh,C_total,C_grid,C_unserved,C_reconf,C_storage,C_total_with_storage,total_unmet_load,total_grid_purchase,total_charging_energy,total_discharging_energy,total_reconfiguration_volume,average_active_mobile_capacity_utilisation,SC_1,HT,R_delay,V_reconf_norm,B_reuse,L_friction,V_mob_net,note,delay_windows_map,reconf_hours_map
E6,d2_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,838.5078523026316,838.5078523026314,0.0,0.875,838.5078523026316,synthetic_hourly,12,2,3.6,0.0,0.0,838.5078523026316,343.37885230263157,491.529,0.0,3.6,838.5078523026316,40.96075,325.79057236842107,7.578947368421053,8.208,0.0,0.0,0.23491399859654097,1.0,0.0,0.0,,,,,2,12
E6,d2_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,862.5621753037245,862.4793321595796,0.0,4.89000000001397,862.5621753037245,synthetic_hourly,12,2,0.0,2.4,0.5,862.5621753037246,342.9309625838769,512.7310028122718,3.3002099075759794,3.5999999999999996,862.5621753037246,42.72758356768931,324.06240015250347,5.292325152504372,5.882716432303394,6.600419815153509,0.5074948784134563,0.24013402955172553,1.0,9.047619041929705,0.5500349845502894,,,,,2,12
E6,d2_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,847.3601064702611,847.3570690032275,0.0,0.9689999999245629,847.3601064702611,synthetic_hourly,12,2,1.8,1.2,0.5,847.3601064702613,343.58153369325436,498.4731290865367,1.7054436904701358,3.5999999999999996,847.3601064702613,41.53942742387806,325.22071126046245,6.435636260462477,7.055872576121941,3.4108873809402716,0.5234003977894889,0.23869695068386348,1.0,8.380952375818593,0.568481230061965,,,,,2,12
E6,d2_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,1836.09760625,1836.0976062499983,0.0,1.297000000020489,1836.09760625,synthetic_hourly,24,2,0.0,0.0,0.0,1836.09760625,680.24860625,1155.849,0.0,0.0,1836.09760625,96.32075,637.7005,0.0,0.0,0.0,0.0,0.23789913908318705,1.0,0.0,0.0,,,,,2,24
E6,d2_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,1675.8615575657896,1675.8615575657893,0.0,1.6560000000754371,1675.8615575657896,synthetic_hourly,24,2,3.6,0.0,0.0,1675.8615575657893,686.1225575657894,986.139,0.0,3.6,1675.8615575657893,82.17824999999999,652.1006842105263,16.673684210526318,16.416,0.0,0.0,0.23938120587153744,1.0,0.0,0.0,,,,,2,24
E6,d2_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,1717.9980229605262,1717.9980229605262,0.0,2.094000000040978,1717.9980229605262,synthetic_hourly,24,2,0.0,2.4,0.5,1717.9980229605262,685.8792229605262,1028.5188,0.0,3.5999999999999996,1717.9980229605262,85.70989999999999,648.4831394736842,11.115789473684211,10.944,1.1102230246251565e-16,0.38814153112704464,0.23909224573916976,1.0,5.99999999925,9.251858537771982e-18,,,,,2,24
E6,d2_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,1689.294491513158,1689.294491513158,0.0,2.8290000000270084,1689.294491513158,synthetic_hourly,24,2,1.8,1.2,0.5,1689.2944915131577,687.0502915131578,998.6442,0.0,3.5999999999999996,1689.2944915131577,83.22035,651.0156368421052,13.894736842105264,13.680000000000001,0.0,0.43854143822845637,0.23966117148051425,1.0,5.99999999925,0.0,,,,,2,24
E6,d2_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,3672.1952125,3672.195212499993,0.0,2.6570000000065193,3672.1952125,synthetic_hourly,48,2,0.0,0.0,0.0,3672.1952125,1360.4972125,2311.698,0.0,0.0,3672.1952125,192.6415,1275.401,0.0,0.0,0.0,0.0,0.23789913908421584,1.0,0.0,0.0,,,,,2,48
E6,d2_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,3348.956799342105,3348.956799342105,0.0,3.547000000020489,3348.956799342105,synthetic_hourly,48,2,3.6,0.0,0.0,3348.956799342105,1373.0787993421052,1972.278,0.0,3.6,3348.956799342105,164.35649999999998,1305.7171578947368,34.863157894736844,32.832,0.0,0.0,0.23928855189780102,1.0,0.0,0.0,,,,,2,48
E6,d2_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,3432.951835394737,3432.951835394737,0.0,5.10999999998603,3432.951835394737,synthetic_hourly,48,2,0.0,2.4,0.5,3432.9518353947365,1372.3142353947367,2057.0376,0.0,3.5999999999999996,3432.9518353947365,171.41979999999998,1297.976805263158,23.242105263157892,21.888,6.661338147750939e-16,0.3917866715393942,0.2392454065848284,1.0,5.999999999625,5.55111512266319e-17,,,,,2,48
E6,d2_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,3375.683719868421,3375.683719868421,0.0,5.407000000006519,3375.683719868421,synthetic_hourly,48,2,1.8,1.2,0.5,3375.683719868421,1374.795319868421,1997.2884,0.0,3.5999999999999996,3375.683719868421,166.4407,1303.2944315789473,29.05263157894737,27.360000000000003,2.220446049250313e-16,0.41600461154393525,0.2393712013292148,1.0,5.999999999625,3.7007434148003976e-17,,,,,2,48
E6,d3_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,245.41161250000002,245.41161250000007,0.0,0.25,245.41161250000002,synthetic_hourly,3,3,0.0,0.0,0.0,245.41161250000002,81.4436125,163.96800000000002,0.0,0.0,245.41161250000002,13.664,79.724375,0.0,0.0,0.0,0.0,0.23348023228092363,0.6,0.0,0.0,,,,,3,3
E6,d3_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,222.5652342105263,222.5652342105263,0.0,0.2809999999590218,222.5652342105263,synthetic_hourly,3,3,3.6,0.0,0.0,222.5652342105263,81.51423421052631,137.451,0.0,3.6,222.5652342105263,11.45425,80.71391447368421,1.515789473684211,2.736,0.0,0.0,0.23651347144489054,1.0,0.0,0.0,,,,,3,3
E6,d3_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,225.94683154890106,225.9242478071064,0.0,3.01500000001397,225.94683154890106,synthetic_hourly,3,3,0.0,2.4,0.5,225.94683154890106,82.0481769736842,139.06633577167096,1.2323188035458812,3.5999999999999996,225.94683154890106,11.588861314305912,80.78527631578947,1.0609013157894736,2.075138685694092,2.4646376070917584,0.6617176745847518,0.2316576349497486,0.6,3.9999999976666665,0.205386467240531,,,,,3,3
E6,d3_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,221.33531874958305,221.31365595862684,0.0,3.077999999979511,221.33875877666566,synthetic_hourly,3,3,1.8,1.2,0.5,221.33531874958302,82.17587434210526,134.8587726487693,0.7006717587084766,3.5999999999999996,221.33531874958302,11.238231054064109,81.02540789473684,1.3010328947368424,2.4257689459359133,1.4013435174169309,0.6537561376941368,0.23361966448507002,0.8,4.999999996333333,0.2335572528638956,,,,,3,3
E6,d3_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,378.17283125,378.17283124999955,0.0,0.48499999998603016,378.17283125,synthetic_hourly,6,3,0.0,0.0,0.0,378.17283124999994,151.94883124999998,226.224,0.0,0.0,378.17283124999994,18.852,156.44537499999998,0.0,0.0,0.0,0.0,0.22707846558371864,1.0,0.0,0.0,,,,,3,6
E6,d3_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,338.9661088815789,338.9661088815789,0.0,0.4529999999795109,338.9661088815789,synthetic_hourly,6,3,3.6,0.0,0.0,338.966108881579,151.65210888157895,183.714,0.0,3.6,338.966108881579,15.309499999999998,159.06324342105262,4.547368421052632,5.472000000000001,0.0,0.0,0.23053079575501825,1.0,0.0,0.0,,,,,3,6
E6,d3_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,338.59232625495406,338.5668125686461,0.0,1.8900000000139698,338.59232625495406,synthetic_hourly,6,3,0.0,2.4,0.5,338.59232625495406,153.87067619507266,180.25410127853874,0.867548781342623,3.5999999999999996,338.59232625495406,15.021175106544895,159.67953000659844,3.2341550065984466,3.8308248934551035,1.735097562685246,0.5590196390448879,0.2327468062648407,0.6,8.09999999363,0.14459146354505456,,,,,3,6
E6,d3_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,337.58832170321637,337.56974064610006,0.0,1.062000000034459,337.58832170321637,synthetic_hourly,6,3,1.8,1.2,0.5,337.5883217032164,152.8612403143275,180.69971333333334,0.4273680555555557,3.5999999999999996,337.5883217032164,15.058309444444443,159.47925511695905,3.899380116959065,4.659190555555556,0.8547361111111111,0.550867437340751,0.23084610612861967,0.6,9.499999992749999,0.14245601849477585,,,,,3,6
E6,d3_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,922.17220625,922.1722062500007,0.0,0.8120000000344589,922.17220625,synthetic_hourly,12,3,0.0,0.0,0.0,922.17220625,340.18120625,581.991,0.0,0.0,922.17220625,48.499249999999996,318.881125,0.0,0.0,0.0,0.0,0.23579730306695507,1.0,0.0,0.0,,,,,3,12
E6,d3_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,838.5078523026316,838.5078523026314,0.0,0.8599999999860302,838.5078523026316,synthetic_hourly,12,3,3.6,0.0,0.0,838.5078523026316,343.37885230263157,491.529,0.0,3.6,838.5078523026316,40.96075,325.79057236842107,7.578947368421053,8.208,0.0,0.0,0.23491399859654097,1.0,0.0,0.0,,,,,3,12
E6,d3_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,862.104545060968,862.0218832640221,0.0,2.0,862.1091397849237,synthetic_hourly,12,3,0.0,2.4,0.5,862.104545060968,342.86034335208365,514.0696717939503,1.5745299149340857,3.5999999999999996,862.104545060968,42.83913931616252,323.934001549243,5.163926549243019,5.7711606838374765,3.1490598298681713,0.45085261071232263,0.2372251984559508,1.0,20.571428553061224,0.2624216524671458,,,,,3,12
E6,d3_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,847.0893320062634,847.0151144583018,0.0,1.5160000000614673,847.0893320062634,synthetic_hourly,12,3,1.8,1.2,0.5,847.0893320062634,343.55458169973195,499.05283648350905,0.8819138230223545,3.5999999999999996,847.0893320062634,41.58773637362575,325.1717076358764,6.386632635876352,7.007563626374247,1.763827646044709,0.46472833439938904,0.23644086587500343,1.0,16.571428558394558,0.29397127429178965,,,,,3,12
E6,d3_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,1836.09760625,1836.0976062499983,0.0,1.3599999999860302,1836.09760625,synthetic_hourly,24,3,0.0,0.0,0.0,1836.09760625,680.24860625,1155.849,0.0,0.0,1836.09760625,96.32075,637.7005,0.0,0.0,0.0,0.0,0.23789913908318705,1.0,0.0,0.0,,,,,3,24
E6,d3_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,1675.8615575657896,1675.8615575657893,0.0,1.5,1675.8615575657896,synthetic_hourly,24,3,3.6,0.0,0.0,1675.8615575657893,686.1225575657894,986.139,0.0,3.6,1675.8615575657893,82.17824999999999,652.1006842105263,16.673684210526318,16.416,0.0,0.0,0.23938120587153744,1.0,0.0,0.0,,,,,3,24
E6,d3_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,1717.9980229605262,1717.998022960526,0.0,2.23499999998603,1717.9980229605262,synthetic_hourly,24,3,0.0,2.4,0.5,1717.9980229605262,685.8792229605262,1028.5188,0.0,3.5999999999999996,1717.9980229605262,85.70989999999999,648.4831394736842,11.11578947368421,10.944,3.0531133177191805e-16,0.3806640853424658,0.2389723073039567,1.0,8.999999998875,2.5442610978872952e-17,,,,,3,24
E6,d3_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,1689.294491513158,1689.2944915131577,0.0,2.5,1689.294491513158,synthetic_hourly,24,3,1.8,1.2,0.5,1689.2944915131577,687.0502915131578,998.6442,0.0,3.5999999999999996,1689.2944915131577,83.22035,651.0156368421052,13.894736842105265,13.680000000000001,7.979727989493313e-17,0.41633417092839,0.23955140257055665,1.0,8.999999998875,1.329954664693893e-17,,,,,3,24
E6,d3_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,3672.1952125,3672.195212499993,0.0,2.875,3672.1952125,synthetic_hourly,48,3,0.0,0.0,0.0,3672.1952125,1360.4972125,2311.698,0.0,0.0,3672.1952125,192.6415,1275.401,0.0,0.0,0.0,0.0,0.23789913908421584,1.0,0.0,0.0,,,,,3,48
E6,d3_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,3348.956799342105,3348.956799342105,0.0,3.312999999965541,3348.956799342105,synthetic_hourly,48,3,3.6,0.0,0.0,3348.956799342105,1373.0787993421052,1972.278,0.0,3.6,3348.956799342105,164.35649999999998,1305.7171578947368,34.863157894736844,32.832,0.0,0.0,0.23928855189780102,1.0,0.0,0.0,,,,,3,48
E6,d3_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,3432.951835394737,3432.951835394737,0.0,4.594000000040978,3432.951835394737,synthetic_hourly,48,3,0.0,2.4,0.5,3432.9518353947365,1372.3142353947367,2057.0376,0.0,3.5999999999999996,3432.9518353947365,171.41979999999998,1297.976805263158,23.242105263157892,21.888,1.3877787807814457e-17,0.3809974719780063,0.23957847336463753,1.0,9.314285713681599,1.1564823172214978e-18,,,,,3,48
E6,d3_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,3375.683719868421,3375.683719868421,0.0,5.217999999993481,3375.683719868421,synthetic_hourly,48,3,1.8,1.2,0.5,3375.683719868421,1374.795319868421,1997.2884,0.0,3.5999999999999996,3375.683719868421,166.4407,1303.2944315789473,29.05263157894737,27.360000000000003,1.249000902703301e-16,0.4104134837951088,0.23942918489087076,1.0,8.9999999994375,2.0816681708252238e-17,,,,,3,48
E6,d4_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,245.41161250000002,245.41161250000007,0.0,0.26599999994505197,245.41161250000002,synthetic_hourly,3,4,0.0,0.0,0.0,245.41161250000002,81.4436125,163.96800000000002,0.0,0.0,245.41161250000002,13.664,79.724375,0.0,0.0,0.0,0.0,0.23348023228092363,0.6,0.0,0.0,,,,,4,3
E6,d4_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,222.5652342105263,222.5652342105263,0.0,0.2970000000204891,222.5652342105263,synthetic_hourly,3,4,3.6,0.0,0.0,222.5652342105263,81.51423421052631,137.451,0.0,3.6,222.5652342105263,11.45425,80.71391447368421,1.515789473684211,2.736,0.0,0.0,0.23651347144489054,1.0,0.0,0.0,,,,,4,3
E6,d4_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,225.78890720633598,225.7683375836342,0.0,0.48499999998603016,225.78890720633598,synthetic_hourly,3,4,0.0,2.4,0.5,225.78890720633598,81.9994019736842,139.4366522479974,0.752852984654383,3.5999999999999996,225.78890720633598,11.619721020666448,80.73490131578947,1.0105263157894737,2.044278979333552,1.505705969308766,0.6109436934591063,0.23114023835773959,0.6,5.666666663277778,0.12547549743194086,,,,,4,3
E6,d4_L3,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,221.3387385253306,221.32516590082727,0.0,1.1559999999590218,221.3387385253306,synthetic_hourly,3,4,1.8,1.2,0.5,221.33873852533063,82.13834934210526,135.27949220736954,0.32089697585582055,3.5999999999999996,221.33873852533063,11.273291017280794,80.98753289473684,1.2631578947368423,2.3907089827192065,0.6417939517116411,0.6303144064506423,0.2346793414259938,1.0,5.666666663277778,0.10696565860077924,,,,,4,3
E6,d4_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,378.17283125,378.17283124999955,0.0,0.4220000000204891,378.17283125,synthetic_hourly,6,4,0.0,0.0,0.0,378.17283124999994,151.94883124999998,226.224,0.0,0.0,378.17283124999994,18.852,156.44537499999998,0.0,0.0,0.0,0.0,0.22707846558371864,1.0,0.0,0.0,,,,,4,6
E6,d4_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,338.9661088815789,338.9661088815789,0.0,0.45400000002700835,338.9661088815789,synthetic_hourly,6,4,3.6,0.0,0.0,338.966108881579,151.65210888157895,183.714,0.0,3.6,338.966108881579,15.309499999999998,159.06324342105262,4.547368421052632,5.472000000000001,0.0,0.0,0.23053079575501825,1.0,0.0,0.0,,,,,4,6
E6,d4_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,339.66419967105264,339.66419967105264,0.0,0.5150000000139698,339.66419967105264,synthetic_hourly,6,4,0.0,2.4,0.5,339.66419967105264,153.6161996710526,182.448,0.0,3.5999999999999996,339.66419967105264,15.203999999999999,159.47695394736843,3.0315789473684207,3.6479999999999997,0.0,0.489781189948383,0.23078715132718197,0.6,10.999999991416665,0.0,,,,,4,6
E6,d4_L6,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,338.2680667763158,338.2680667763158,0.0,0.5629999999655411,338.2680667763158,synthetic_hourly,6,4,1.8,1.2,0.5,338.2680667763158,152.7780667763158,181.89,0.0,3.5999999999999996,338.2680667763158,15.157499999999999,159.36934868421054,3.789473684210527,4.5600000000000005,4.440892098500626e-16,0.4984622928734518,0.23125657573528402,0.6,15.466666653395555,7.401486829600795e-17,,,,,4,6
E6,d4_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,922.17220625,922.1722062500007,0.0,0.7349999999860302,922.17220625,synthetic_hourly,12,4,0.0,0.0,0.0,922.17220625,340.18120625,581.991,0.0,0.0,922.17220625,48.499249999999996,318.881125,0.0,0.0,0.0,0.0,0.23579730306695507,1.0,0.0,0.0,,,,,4,12
E6,d4_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,838.5078523026316,838.5078523026314,0.0,0.7820000000065193,838.5078523026316,synthetic_hourly,12,4,3.6,0.0,0.0,838.5078523026316,343.37885230263157,491.529,0.0,3.6,838.5078523026316,40.96075,325.79057236842107,7.578947368421053,8.208,0.0,0.0,0.23491399859654097,1.0,0.0,0.0,,,,,4,12
E6,d4_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,863.4561120285096,863.4561120285096,0.0,0.9529999999795109,863.4561120285096,synthetic_hourly,12,4,0.0,2.4,0.5,863.4561120285096,342.68450861842103,516.0492623242202,1.1223410858683094,3.5999999999999996,863.4561120285096,43.00410519368502,323.74365657894737,5.052631578947368,5.685244806314978,2.2446821717366188,0.43812856580856074,0.23761499276912024,1.0,18.09523808385941,0.18705684762913016,,,,,4,12
E6,d4_L12,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,847.9638069969144,847.9638069969144,0.0,0.9370000000344589,847.9638069969144,synthetic_hourly,12,4,1.8,1.2,0.5,847.9638069969145,343.4450754605263,500.3494592991914,0.5692722371967655,3.5999999999999996,847.9638069969145,41.69578827493261,325.0522144736842,6.3157894736842115,6.948161725067386,1.138544474393531,0.44400142950874033,0.23728421787626813,1.0,16.761904751637186,0.18975741236729557,,,,,4,12
E6,d4_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,1836.09760625,1836.0976062499983,0.0,1.375,1836.09760625,synthetic_hourly,24,4,0.0,0.0,0.0,1836.09760625,680.24860625,1155.849,0.0,0.0,1836.09760625,96.32075,637.7005,0.0,0.0,0.0,0.0,0.23789913908318705,1.0,0.0,0.0,,,,,4,24
E6,d4_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,1675.8615575657896,1675.8615575657893,0.0,1.875,1675.8615575657896,synthetic_hourly,24,4,3.6,0.0,0.0,1675.8615575657893,686.1225575657894,986.139,0.0,3.6,1675.8615575657893,82.17824999999999,652.1006842105263,16.673684210526318,16.416,0.0,0.0,0.23938120587153744,1.0,0.0,0.0,,,,,4,24
E6,d4_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,1719.1696004605262,1719.169600460526,0.0,1.8280000000959262,1719.1696004605262,synthetic_hourly,24,4,0.0,2.4,0.5,1719.1696004605262,685.7182004605263,1029.8514,0.0,3.5999999999999996,1719.1696004605262,85.82095,648.3720894736842,11.11578947368421,10.944,5.551115123125783e-17,0.38715525249644317,0.23912674922040206,1.0,11.9999999985,4.625929268885991e-18,,,,,4,24
E6,d4_L24,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,hybrid,Case C: Hybrid,ok,optimal,optimal,1690.1453490131578,1690.1453490131576,0.0,2.155999999959022,1690.1453490131578,synthetic_hourly,24,4,1.8,1.2,0.5,1690.1453490131578,686.9333490131579,999.612,0.0,3.5999999999999996,1690.1453490131578,83.301,650.9349868421052,13.894736842105265,13.680000000000001,2.220446049250313e-16,0.39900251279008875,0.23935949290852104,1.0,11.9999999985,3.7007434148003976e-17,,,,,4,24
E6,d4_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,no_storage,Case 0: No Storage,ok,optimal,optimal,3672.1952125,3672.195212499993,0.0,2.922000000020489,3672.1952125,synthetic_hourly,48,4,0.0,0.0,0.0,3672.1952125,1360.4972125,2311.698,0.0,0.0,3672.1952125,192.6415,1275.401,0.0,0.0,0.0,0.0,0.23789913908421584,1.0,0.0,0.0,,,,,4,48
E6,d4_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,fixed_only,Case A: Fixed Only,ok,optimal,optimal,3348.956799342105,3348.956799342105,0.0,3.5320000000065193,3348.956799342105,synthetic_hourly,48,4,3.6,0.0,0.0,3348.956799342105,1373.0787993421052,1972.278,0.0,3.6,3348.956799342105,164.35649999999998,1305.7171578947368,34.863157894736844,32.832,0.0,0.0,0.23928855189780102,1.0,0.0,0.0,,,,,4,48
E6,d4_L48,"Under a shared storage budget, for a mobile resource with delay d and reconfiguration interval L, which intervention wins?",synthetic,synthetic_delay_interval_map,mobile_only,Case B: Mobile Only,ok,optimal,optimal,3435.294990394737,3435.294990394737,0.0,3.875,3435.294990394737,synthetic_hourly,48,4,0.0,2.4,0.5,3435.294990394737,1371.9921903947368,2059.7028,0.0,3.5999999999999996,3435.294990394737,171.6419,1297.7547052631578,23.242105263157892,21.888,2.7755575615628914e-16,0.36503459277481304,0.23885983349283402,1.0,11.99999999925,2.3129646344429958e-17,,,,,4,48
